order_id,customer_id,product_id,product,category,quantity,unit_price,discount,gross_sales,sales,product_cost,shipping_cost,total_cost,profit,returns,return_reason,payment_method,payment_status,customer_type,customer_value,warehouse,city,state,region,order_date,delivery_date,delivery_days,shipping_mode,delivery_status,rating,review_count
ORD013720,CUST08308,P-GRO-296,Spices Combo Pack,Grocery ,2,296.63,37.38,593.26,555.88,417.06,54.41,471.47,84.41,No,,Debit Card,Paid,Returning,Regular,WH-BHO,Bhopal,Madhya Pradesh,Central,24-02-2025,28-02-2025,4,Standard,Delivered,5,1
ORD014850,CUST02894,P-BOO-777,Biography,Books,3,414.68,0,1244.04,1244.04,587.19,112.1,699.29,544.75,No,,Debit Card,Paid,Returning,Budget,WH-HYD,Hyderabad,Telangana,South,30-03-2024,05-04-2024,6,Standard,Delivered,2,1
ORD008502,CUST06375,P-HOM-978,Water Purifier,Home & Kitchen,2,11031.2,0,22062.4,22062.4,12421.13,59.6,12480.73,9581.67,No,,UPI,Paid,New,Regular,WH-MUM,Mumbai,Maharashtra,West,24-11-2025,01-12-2025,7,Standard,Delivered,3,1
ORD000381,CUST00358,P-CLO-761,Formal Shirt,Clothing,3,322.58,67.74,967.74,900,437.42,104.36,541.78,358.22,No,,Credit Card,Paid,New,Regular,WH-BEN,Bengaluru,Karnataka,South,21-09-2023,28-09-2023,7,Standard,Delivered,5,1
ORD014846,CUST08644,P-FUR-418,Wooden Bookshelf,Furniture,2,37700.08,7389.22,75400.16,0,0,0,0,0,Yes,,UPI,Refunded,Returning,Budget,WH-IND,Indore,Madhya Pradesh,Central,20-12-2023,25-12-2023,5,Standard,Returned,3,1
ORD009210,CUST00392,P-TOY-405,Building Blocks Set,Toys & Games,1,3255.14,0,3255.14,3255.14,1796.84,123.52,1920.36,1334.78,No,,Wallet,Paid,New,Regular,WH-VIS,Visakhapatnam,Andhra Pradesh,South,15-12-2025,17-12-2025,2,Express,Delivered,,0
ORD002221,CUST00999,P-BEA-592,Perfume,Beauty & personal care,1,1683.38,62.29,1683.38,1621.09,1191.83,87.29,1279.12,341.97,No,,net banking,Paid,Returning,Premium,WH-BHU,Bhubaneswar,Odisha,East,30-09-2023,05-10-2023,5,Standard,Delivered,5,1
ORD020143,CUST02613,P-TOY-541,Building Blocks Set,Toys & Games,1,2171.02,0,2171.02,2171.02,1120.25,235.28,1355.53,815.49,No,,Credit Card,Paid,Returning,Premium,WH-LUC,Lucknow,Uttar Pradesh,North,28-02-2025,02-03-2025,2,Express,Delivered,,0
ORD020417,CUST03207,P-CLO-779,Ethnic Kurta Set,Clothing,1,1519.14,320.54,1519.14,1198.6,1077.07,145.21,1222.28,-23.68,No,,UPI,Paid,New,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,03-05-2025,04-05-2025,1,Express,Delivered,4,1
ORD010918,CUST00144,P-SPO-429,Yoga Mat,Sports & Fitness,1,3366.12,218.8,3366.12,3147.32,2026.4,63.11,2089.51,1057.81,No,,Debit Card,Paid,Returning,Budget,WH-GUR,Gurugram,Haryana,North,07-11-2024,14-11-2024,7,Standard,Delivered,,0
ORD018791,CUST01298,P-BEA-298,Perfume,Beauty & Personal Care,2,2109.61,810.09,4219.22,0,0,0,0,0,Yes,Changed Mind,Debit Card,Refunded,New,Regular,WH-BHU,Bhubaneswar,Odisha,East,14-06-2023,18-06-2023,4,Standard,Returned,2,1
ORD022095,CUST08260,P-GRO-795,Basmati Rice 5kg,Grocery,2,1852.2,0,3704.4,3704.4,2141.14,50.62,2191.76,1512.64,No,,Net Banking,Paid,New,Premium,WH-SUR,Surat,Gujarat,West,22-02-2023,28-02-2023,6,Standard,Delivered,,0
ORD024960,CUST01865,P-GRO-556,Dry Fruits Box,Grocery,2,324.11,0,648.22,648.22,445.98,75.94,521.92,126.3,No,,Net Banking,Paid,New,Budget,WH-CHA,Chandigarh,Punjab,North,29-07-2023,03-08-2023,5,Standard,Delivered,4,1
ORD019681,CUST07265,P-CLO-140,Men's T-Shirt,Clothing,1,1218.76,29.25,1218.76,0,0,0,0,0,No,,Wallet,Refunded,New,Regular,WH-SUR,Surat,Gujarat,West,13-02-2025,,,Standard,Cancelled,,0
ORD011374,CUST05219,P-FOO-123,Running Shoes,Footwear,2,462.67,148.05,925.34,0,0,0,0,0,No,,UPI,Refunded,New,Regular,WH-NOI,Noida,Uttar Pradesh,North,22-07-2023,,,Standard,Cancelled,,0
ORD020206,CUST00700,P-BEA-779,Perfume,Beauty & Personal Care,1,409.18,0,409.18,409.18,304.02,90.75,394.77,14.41,No,,Cash On Delivery ,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,02-05-2025,06-05-2025,4,Standard,Delivered,4,1
ORD000868,CUST06023,P-HOM-997,Pressure Cooker,Home & Kitchen,1,10014.06,0,10014.06,10014.06,5858.23,128.29,5986.52,4027.54,No,,Cash on Delivery,Paid,New,Premium,WH-HYD,Hyderabad,Telangana,South,04-04-2024,07-04-2024,3,Express,Delivered,,0
ORD003469,CUST03715,P-TOY-971,Action Figure,Toys & Games,1,3028.77,636.04,3028.77,2392.73,1880.87,81.53,1962.4,430.33,No,,Wallet,Paid,New,Regular,WH-DEL,Delhi,Delhi,North,05-04-2024,09-04-2024,4,Standard,Delivered,3,1
ORD005156,CUST07809,P-BOO-506,Children's Story Book,Books,1,1149.94,173.64,1149.94,976.3,702.61,185.89,888.5,87.8,No,,Cash on Delivery,Paid,New,Regular,WH-CHA,Chandigarh,Punjab,North,04-09-2025,07-09-2025,3,Express,Delivered,4,1
ORD003103,CUST00394,P-TOY-945,Soft Toy,Toys & Games,1,2267.79,362.85,2267.79,0,0,0,0,0,No,,DEBIT CARD,Refunded,Returning,Regular,WH-MUM,Mumbai,Maharashtra,West,25-05-2025,,,Standard,Cancelled,,0
ORD006172,CUST05312,P-CLO-623,Winter Jacket,clothing,5,2851.06,1995.74,14255.3,0,0,0,0,0,Yes,Wrong Item Delivered,Wallet,Refunded,New,Premium,WH-IND,Indore,Madhya Pradesh,Central,23-08-2025,27-08-2025,4,Standard,Returned,,0
ORD001661,CUST06092,P-TOY-259,Remote Control Car,toys & games,1,4090.91,0,4090.91,4090.91,2933.18,119.47,3052.65,1038.26,No,,Net Banking,Paid,Returning,Budget,WH-NAG,Nagpur,Maharashtra,West,19-05-2024,23-05-2024,4,Standard,Delivered,4,1
ORD009979,CUST00407,P-ELE-463,Smartwatch,ELECTRONICS,4,49975.35,0,199901.4,0,0,0,0,0,Yes,Changed Mind,Debit Card,Refunded,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,14-08-2024,16-08-2024,2,Express,Returned,1,1
ORD014671,CUST03429,P-ELE-801,LED TV,Electronics,1,32397.24,0,32397.24,32397.24,23617.59,245.44,23863.03,8534.21,No,, Wallet,Paid,Returning,Budget,WH-PUN,Pune,Maharashtra,West,12-02-2024,14-02-2024,2,Express,Delivered,4,1
ORD013298,CUST03667,P-TOY-542,Board Game,Toys & Games,4,3136.14,0,12544.56,12544.56,7928.16,167.75,8095.91,4448.65,No,, upi,Paid,Returning,Premium,WH-KAR,Karimnagar,Telangana,South,11-04-2025,13-04-2025,2,Express,Delivered,3,1
ORD013124,CUST03451,P-FUR-739,Wardrobe,Furniture,3,11006.8,0,33020.4,33020.4,22420.85,223.84,22644.69,10375.71,No,,wallet,Paid,New,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,24-08-2024,30-08-2024,6,Standard,Delivered,4,1
ORD013344,CUST00546,P-FOO-665,Flip Flops,Footwear,1,3002.31,0,3002.31,3002.31,2056.58,71.68,2128.26,874.05,No,,Net Banking,Paid,New,Premium,WH-DEL,Delhi,Delhi,North,12-03-2024,15-03-2024,3,Standard,Delivered,2,1
ORD014989,CUST04126,P-GRO-838,Organic Honey,Grocery,1,1574.55,355.85,1574.55,0,0,0,0,0,Yes,Better Price Available,Debit Card,Refunded,Returning,Premium,WH-AHM,Ahmedabad,Gujarat,West,26-10-2025,30-10-2025,4,Standard,Returned,,0
ORD007286,CUST02536,P-ELE-339,Smartphone,electronics,3,52866.68,0,158600.04,0,0,0,0,0,Yes,Defective Product,Net Banking,Refunded,Returning,Regular,WH-NOI,Noida,Uttar Pradesh,North,30-01-2023,02-02-2023,3,Standard,Returned,,0
ORD002733,CUST04298,P-SPO-959,Football,Sports and Fitness,1,3984.79,0,3984.79,3984.79,2191.63,98.06,2289.69,1695.1,No,,Credit Card,Paid,New,Premium,WH-CHA,Chandigarh,Punjab,North,09-01-2025,12-01-2025,3,Standard,Delivered,1,1
ORD004057,CUST02144,P-CLO-686,Saree,Clothing,3,635.25,97.19,1905.75,1808.56,977.65,196.47,1174.12,634.44,No,,Net Banking,Paid,New,Regular,WH-NAG,Nagpur,Maharashtra,West,19-10-2025,20-10-2025,1,Express,Delivered,,0
ORD010337,CUST03866,P-FUR-264,Study Table,Furniture,2,21752.35,0,43504.7,0,0,0,0,0,No,,Credit Card,Refunded,New,Regular,WH-GUR,Gurugram,Haryana,North,06-07-2023,,,Express,Cancelled,,0
ORD018777,CUST03191,P-BOO-910,Self-Help Book,Books,1,273.8,0,273.8,273.8,178.52,84.35,262.87,10.93,No,,credit card,Paid,New,Regular,WH-COI,Coimbatore,Tamil Nadu,South,14-10-2024,20-10-2024,6,Standard,Delivered,,0
ORD024554,CUST07922,P-HOM-880,Dinner Set,Home & Kitchen,1,1789.95,277.44,1789.95,1512.51,1086.5,186.61,1273.11,239.4,No,,Credit Card,Paid,New,Budget,WH-BHU,Bhubaneswar,Odisha,East,20-04-2024,23-04-2024,3,Express,Delivered,3,1
ORD007754,CUST07477,P-TOY-857,Building Blocks Set,Toys & Games,1,3335.47,0,3335.47,3335.47,1851.19,68.64,1919.83,1415.64,No,,Wallet,Paid,New,Budget,WH-NAG,Nagpur,Maharashtra,West,29-03-2025,03-04-2025,5,Standard,Delivered,3,1
ORD005377,CUST03588,P-ELE-785,Digital Camera,Electronics,2,37670.19,17554.31,75340.38,57786.07,51306.8,140.17,51446.97,6339.1,No,,Net Banking,Paid,New,Budget,WH-SUR,Surat,Gujarat,West,24-11-2025,27-11-2025,3,Express,Delivered,4,1
ORD021186,CUST01789,P-FOO-312,Running Shoes,Footwear,2,700.33,0,1400.66,1400.66,839,234.66,1073.66,327,No,,Cash on Delivery,Paid,Returning,Regular,WH-KAR,Karimnagar,Telangana,South,14-06-2023,16-06-2023,2,Express,Delivered,5,1
ORD004976,CUST08625,P-ELE-395,Laptop,Electronics,2,53565.13,21961.7,107130.26,0,0,0,0,0,Yes,Not as Described,Credit Card,Refunded,Returning,Premium,WH-SUR,Surat,Gujarat,West,03-02-2023,07-02-2023,4,Standard,Returned,,0
ORD001826,CUST05055,P-TOY-981,Puzzle Set,Toys and Games,1,1112.52,72.31,1112.52,1040.21,548.47,251.1,799.57,240.64,No,,Credit Card,Paid,Returning,Premium,WH-KOL,Kolkata,West Bengal,East,02-03-2025,02-03-2025,0,Same-Day,Delivered,4,1
ORD024795,CUST05056,P-GRO-862,Cooking Oil 1L,Grocery,2,1156.11,0,2312.22,0,0,0,0,0,Yes,Changed Mind,Net Banking,Refunded,Returning,Budget,WH-BHU,Bhubaneswar,Odisha,East,11-08-2023,12-08-2023,1,Same-Day,Returned,1,1
ORD004631,CUST07571,P-CLO-483,Denim Jeans,Clothing,2,566.3,274.09,1132.6,0,0,0,0,0,No,,Credit Card,Refunded,New,Budget,WH-PAT,Patna,Bihar,East,25-06-2024,,,Express,Cancelled,,0
ORD016457,CUST05953,P-FUR-785,Office Chair,Furniture,4,40146.08,17824.86,160584.32,142759.46,74350.54,635.23,74985.77,67773.69,No,,Wallet,Paid,New,Premium,WH-KAR,Karimnagar,Telangana,South,12-07-2023,12-07-2023,0,Same-Day,Delivered,4,1
ORD022118,CUST01011,P-HOM-977,Water Purifier,Home & Kitchen,1,3951.92,624.4,3951.92,3327.52,2936.28,98.95,3035.23,292.29,No,,Cash on Delivery,Paid,New,Premium,WH-BHU,Bhubaneswar,Odisha,East,29-02-2024,05-03-2024,5,Standard,Delivered,3,1
ORD020786,CUST08432,P-FUR-425,Wooden Bookshelf,Furniture,1,31821.43,2132.04,31821.43,29689.39,18010.93,117.77,18128.7,11560.69,No,,Cash on Delivery,Paid,Returning,Budget,WH-KOL,Kolkata,West Bengal,East,28-04-2024,05-05-2024,7,Standard,Delivered,5,1
ORD009671,CUST05945,P-CLO-369,Ethnic Kurta Set,Clothing,1,449.14,27.85,449.14,421.29,322.48,106.81,429.29,-8,No,,Debit Card,Paid,Returning,Budget,WH-PUN,Pune,Maharashtra,West,23-11-2023,26-11-2023,3,Standard,Delivered,3,1
ORD010364,CUST01342,P-FUR-458,Wardrobe,furniture,1,8676.98,642.1,8676.98,8034.88,5848.28,208.93,6057.21,1977.67,No,,UPI,Paid,New,Budget,WH-HYD,Hyderabad,Telangana,South,19-03-2023,26-03-2023,7,Standard,Delivered,4,1
ORD021028,CUST07364,P-BEA-968,Shampoo Combo,Beauty & Personal Care,5,1889.85,1672.52,9449.25,7776.73,4375,46.6,4421.6,3355.13,No,,Wallet,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,07-09-2024,13-09-2024,6,Standard,Delivered,5,1
ORD023732,CUST00657,P-BEA-771,Shampoo Combo,Beauty & Personal Care,2,568.69,258.19,1137.38,879.19,723.37,135.08,858.45,20.74,No,, upi,Paid,Returning,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,13-08-2024,16-08-2024,3,Express,Delivered,4,1
ORD015122,CUST02071,P-FOO-573,Casual Sneakers,Footwear,4,1233.64,493.46,4934.56,4441.1,2324.18,118.32,2442.5,1998.6,No,,Wallet,Paid,Returning,Budget,WH-IND,Indore,Madhya Pradesh,Central,14-12-2023,19-12-2023,5,Standard,Delivered,5,1
ORD019584,CUST01192,P-BOO-280,Cookbook,Books,2,1115.29,0,2230.58,2230.58,1070.68,56.2,1126.88,1103.7,No,,UPI,Paid,New,Budget,WH-IND,Indore,Madhya Pradesh,Central,22-01-2025,27-01-2025,5,Standard,Delivered,3,1
ORD006647,CUST04500,P-GRO-889,Spices Combo Pack,Grocery,1,1901.87,116.01,1901.87,1785.86,1380.76,89.91,1470.67,315.19,No,,Cash on Delivery,Paid,New,Budget,WH-BEN,Bengaluru,Karnataka,South,30-07-2025,06-08-2025,7,Standard,Delivered,,0
ORD012290,CUST06089,P-TOY-114,Board Game,Toys & Games,2,4356.26,0,8712.52,8712.52,4696.05,161.55,4857.6,3854.92,No,,UPI,Paid,New,Regular,WH-KOL,Kolkata,West Bengal,East,23-02-2025,24-02-2025,1,Express,Delivered,4,1
ORD004713,CUST08682,P-GRO-708,Basmati Rice 5kg,Grocery,5,1673.26,368.12,8366.3,0,0,0,0,0,No,,Wallet,Refunded,New,Budget,WH-AHM,Ahmedabad,Gujarat,West,14-12-2023,,,Express,Cancelled,,0
ORD011314,CUST01478,P-SPO-936,Badminton Racket,Sports & Fitness,1,2910.13,104.76,2910.13,0,0,0,0,0,Yes,Quality Not Satisfactory,Wallet,Refunded,Returning,Regular,WH-BHU,Bhubaneswar,Odisha,East,30-07-2025,05-08-2025,6,Standard,Returned,1,1
ORD009903,CUST03851,P-GRO-896,Organic Honey,Grocery,5,1332.65,746.28,6663.25,0,0,0,0,0,Yes,Size/Fit Issue,Credit card ,Refunded,Returning,Premium,WH-CHE,Chennai,Tamil Nadu,South,12-11-2025,17-11-2025,5,Standard,Returned,,0
ORD010040,CUST05932,P-HOM-800,Vacuum Cleaner,Home & Kitchen,6,12737.14,14749.61,76422.84,61673.23,49063.46,92.91,49156.37,12516.86,No,,Wallet,Paid,Returning,Premium,WH-PAT,Patna,Bihar,East,06-10-2024,13-10-2024,7,Standard,Delivered,5,1
ORD010903,CUST02254,P-HOM-244,Mixer Grinder,Home & Kitchen,1,9573.78,995.67,9573.78,8578.11,6242.1,77.01,6319.11,2259,No,,UPI,Paid,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,26-06-2024,01-07-2024,5,Standard,Delivered,5,1
ORD006731,CUST00163,P-FOO-499,Sports Sandals,Footwear,3,3428.69,2458.37,10286.07,0,0,0,0,0,Yes,Defective Product,Net Banking,Refunded,Returning,Premium,WH-MUM,Mumbai,Maharashtra,West,15-10-2025,18-10-2025,3,Express,Returned,2,1
ORD015222,CUST03531,P-GRO-651,Organic Honey,Grocery,2,353.06,0,706.12,706.12,507.7,98.27,605.97,100.15,No,, Credit Card,Paid,New,Budget,WH-IND,Indore,Madhya Pradesh,Central,22-09-2025,28-09-2025,6,Standard,Delivered,,0
ORD023286,CUST05013,P-SPO-456,Football,Sports & Fitness,1,3739.27,358.97,3739.27,3380.3,2060.34,87.03,2147.37,1232.93,No,,UPI,Paid,New,Regular,WH-CHA,Chandigarh,Punjab,North,07-07-2025,13-07-2025,6,Standard,Delivered,4,1
ORD023178,CUST01826,P-BOO-295,Children's Story Book,Books,4,763.45,656.57,3053.8,2397.23,2042.99,119.06,2162.05,235.18,No,,Net Banking,Paid,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,07-04-2024,14-04-2024,7,Standard,Delivered,5,1
ORD020720,CUST03596,P-FOO-890,Casual Sneakers,Footwear,3,2037.91,372.94,6113.73,5740.79,3674.35,109.94,3784.29,1956.5,No,,Cash on Delivery,Paid,New,Budget,WH-KOC,Kochi,Kerala,South,23-04-2023,26-04-2023,3,Express,Delivered,5,1
ORD016581,CUST00011,P-SPO-484,Treadmill,Sports & Fitness,2,7004.87,0,14009.74,14009.74,6948.83,343.92,7292.75,6716.99,No,,Credit Card,Paid,New,Budget,WH-NOI,Noida,Uttar Pradesh,North,05-07-2025,05-07-2025,0,Same-Day,Delivered,2,1
ORD024460,CUST01348,P-HOM-760,Vacuum Cleaner,Home & Kitchen,1,10837.04,2611.73,10837.04,8225.31,7650.95,100.43,7751.38,473.93,No,,Wallet,Paid,Returning,Budget,WH-SUR,Surat,Gujarat,West,12-03-2025,19-03-2025,7,Standard,Delivered,3,1
ORD018230,CUST04558,P-ELE-621,Router,Electronics,1,12743.56,0,12743.56,0,0,0,0,0,No,,Net Banking,Refunded,Returning,Regular,WH-SUR,Surat,Gujarat,West,17-07-2024,,,Express,Cancelled,,0
ORD016346,CUST02874,P-BOO-465,Biography,Books,1,418.41,28.03,418.41,390.38,192.47,193.93,386.4,3.98,No,,UPI,Paid,New,Premium,WH-PUN,Pune,Maharashtra,West,02-06-2023,03-06-2023,1,Express,Delivered,5,1
ORD010760,CUST06828,P-ELE-379,Laptop,Electronics,1,56007.47,9521.27,56007.47,46486.2,32260.3,135.94,32396.24,14089.96,No,,Credit Card,Paid,Returning,Regular,WH-SUR,Surat,Gujarat,West,18-09-2023,19-09-2023,1,Express,Delivered,5,1
ORD004267,CUST00830,P-TOY-915,Remote Control Car,Toys & Games,1,902.98,168.86,902.98,734.12,640.21,137.66,777.87,-43.75,No,,COD,Paid,Returning,Premium,WH-BEN,Bengaluru,Karnataka,South,12-12-2025,14-12-2025,2,Express,Delivered,2,1
ORD014918,CUST03478,P-SPO-762,Badminton Racket,Sports & Fitness,3,7496.46,4677.79,22489.38,17811.59,14820.5,108.97,14929.47,2882.12,No,,Net Banking,Paid,Returning,Premium,WH-DEL,Delhi,Delhi,North,04-11-2024,08-11-2024,4,Standard,Delivered,5,1
ORD024062,CUST01344,P-BOO-120,Cookbook,Books,2,870.69,0,1741.38,1741.38,816.71,45.41,862.12,879.26,No,,debit card,Paid,New,Budget,WH-LUC,Lucknow,Uttar Pradesh,North,23-05-2024,29-05-2024,6,Standard,Delivered,3,1
ORD002187,CUST05920,P-BOO-490,Cookbook,Books ,2,1119.56,217.19,2239.12,2021.93,1482.3,85.26,1567.56,454.37,No,,Net Banking,Paid,New,Premium,WH-JAI,Jaipur,Rajasthan,North,02-04-2023,07-04-2023,5,Standard,Delivered,,0
ORD021513,CUST05084,P-BOO-499,Children's Story Book,Books,6,787.09,0,4722.54,4722.54,3093.26,338.67,3431.93,1290.61,No,,CASH ON DELIVERY,Paid,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,28-01-2025,29-01-2025,1,Same-Day,Delivered,,0
ORD022656,CUST04032,P-FOO-767,Formal Leather Shoes,Footwear,4,5274.17,1898.7,21096.68,19197.98,14598.9,110.34,14709.24,4488.74,No,,CASH ON DELIVERY,Paid,New,Budget,WH-MUM,Mumbai,Maharashtra,West,25-02-2024,02-03-2024,6,Standard,Delivered,5,1
ORD020353,CUST03262,P-BEA-239,Sunscreen Lotion,Beauty & Personal Care,1,1344.36,158.63,1344.36,0,0,0,0,0,Yes,Late Delivery,Wallet,Refunded,New,Premium,WH-BEN,Bengaluru,Karnataka,South,22-09-2025,25-09-2025,3,Standard,Returned,1,1
ORD001096,CUST03451,P-BOO-853,Cookbook,Books,1,1029.02,0,1029.02,1029.02,658.57,101.96,760.53,268.49,No,,UPI,Paid,Returning,Budget,WH-BHU,Bhubaneswar,Odisha,East,02-01-2024,09-01-2024,7,Standard,Delivered,3,1
ORD012329,CUST03377,P-FUR-891,Sofa Set,Furniture,2,12968.3,3942.36,25936.6,0,0,0,0,0,Yes,Defective Product,Net Banking,Refunded,Returning,Budget,WH-SUR,Surat,Gujarat,West,24-11-2023,26-11-2023,2,Express,Returned,,0
ORD014607,CUST08861,P-FUR-793,Wardrobe,Furniture,2,44875.67,10859.91,89751.34,78891.43,42901.14,184.68,43085.82,35805.61,No,,Wallet,Paid,New,Regular,WH-GUW,Guwahati,Assam,North-East,09-08-2023,12-08-2023,3,Standard,Delivered,4,1
ORD010583,CUST07898,P-TOY-612,Soft Toy,Toys & Games,4,2150.6,223.66,8602.4,8378.74,4447.44,147.68,4595.12,3783.62,No,,Wallet,Paid,Returning,Regular,WH-BHU,Bhubaneswar,Odisha,East,16-12-2025,18-12-2025,2,Express,Delivered,,0
ORD001406,CUST04841,P-CLO-215,Formal Shirt,Clothing,1,1577.36,383.3,1577.36,1194.06,867.55,248.81,1116.36,77.7,No,,Debit Card,Paid,New,Regular,WH-CHA,Chandigarh,Punjab,North,11-08-2024,12-08-2024,1,Express,Delivered,1,1
ORD010533,CUST06139,P-BOO-493,Cookbook,Books,1,238.61,46.29,238.61,192.32,118.11,75.17,193.28,-0.96,No,,Credit Card,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,04-08-2023,11-08-2023,7,Standard,Delivered,5,1
ORD002566,CUST00462,P-FUR-853,Wardrobe,Furniture,1,23643.56,4043.05,23643.56,19600.51,11632.63,144.63,11777.26,7823.25,No,,Cash on Delivery,Paid,New,Regular,WH-NOI,Noida,Uttar Pradesh,North,06-11-2023,12-11-2023,6,Standard,Delivered,1,1
ORD014665,CUST01954,P-ELE-431,Home Theatre System,Electronics,2,4035.59,0,8071.18,8071.18,4915.35,227.92,5143.27,2927.91,No,,UPI ,Paid,New,Premium,WH-AHM,Ahmedabad,Gujarat,West,13-11-2023,16-11-2023,3,Express,Delivered,4,1
ORD007109,CUST00771,P-GRO-985,Organic Honey,Grocery,1,1221.12,0,1221.12,0,0,0,0,0,Yes,Defective Product,Net Banking,Refunded,Returning,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,16-07-2025,17-07-2025,1,Express,Returned,2,1
ORD006754,CUST00680,P-HOM-261,Water Purifier,Home & Kitchen,5,8052.77,0,40263.85,40263.85,18803.22,156.15,18959.37,21304.48,No,,net banking,Paid,Returning,Budget,WH-DEL,Delhi,Delhi,North,28-08-2024,29-08-2024,1,Express,Delivered,2,1
ORD016134,CUST06882,P-CLO-196,Formal Shirt,Clothing,1,2859.93,629.18,2859.93,2230.75,1341.31,99.63,1440.94,789.81,No,,Cash on Delivery,Paid,Returning,Premium,WH-KOC,Kochi,Kerala,South,19-04-2025,25-04-2025,6,Standard,Delivered,3,1
ORD016272,CUST07536,P-GRO-890,Cooking Oil 1L,Grocery,4,934.31,130.8,3737.24,3606.44,1879.83,46.53,1926.36,1680.08,No,,wallet,Paid,Returning,Budget,WH-HYD,Hyderabad,Telangana,South,15-10-2024,21-10-2024,6,Standard,Delivered,5,1
ORD017680,CUST03890,P-BOO-221,Biography,Books,1,297.41,23.79,297.41,273.62,174.88,89.6,264.48,9.14,No,,Net Banking,Paid,Returning,Budget,WH-HYD,Hyderabad,Telangana,South,30-01-2023,05-02-2023,6,Standard,Delivered,5,1
ORD024720,CUST08464,P-CLO-369,Track Pants,Clothing,5,2950.06,0,14750.3,14750.3,7994.66,110.83,8105.49,6644.81,No,,Debit Card,Paid,New,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,09-01-2024,11-01-2024,2,Express,Delivered,5,1
ORD023265,CUST04734,P-ELE-750,Wireless Earbuds,Electronics,1,58991.68,2182.69,58991.68,0,0,0,0,0,Yes,Quality Not Satisfactory,UPI,Refunded,Returning,Regular,WH-PUN,Pune,Maharashtra,West,03-12-2025,08-12-2025,5,Standard,Returned,,0
ORD016117,CUST03831,P-CLO-393,Saree,Clothing,1,2861.97,188.89,2861.97,2673.08,1342.26,40.86,1383.12,1289.96,No,,Net Banking,Paid,Returning,Premium,WH-IND,Indore,Madhya Pradesh,Central,04-12-2024,10-12-2024,6,Standard,Delivered,3,1
ORD001839,CUST02752,P-BOO-927,Fiction Novel,Books,6,1165.1,929.75,6990.6,6060.85,4068.53,104.72,4173.25,1887.6,No,,Debit Card,Paid,Returning,Premium,WH-BEN,Bengaluru,Karnataka,South,07-06-2023,14-06-2023,7,Standard,Delivered,,0
ORD017765,CUST02002,P-GRO-324,Dry Fruits Box,Grocery,2,1886.77,0,3773.54,3773.54,2211.29,226.48,2437.77,1335.77,No,,Credit Card,Paid,New,Budget,WH-NOI,Noida,Uttar Pradesh,North,17-05-2023,18-05-2023,1,Express,Delivered,4,1
ORD015017,CUST06541,P-GRO-917,Green Tea Pack,Grocery,1,1357.04,170.99,1357.04,1186.05,712.45,101.33,813.78,372.27,No,,Debit Card,Paid,New,Premium,WH-CHE,Chennai,Tamil Nadu,South,26-12-2024,01-01-2025,6,Standard,Delivered,5,1
ORD012358,CUST04774,P-SPO-545,Cycling Helmet,Sports & Fitness,1,7936.31,0,7936.31,7936.31,4007.84,77.84,4085.68,3850.63,No,, upi,Paid,New,Premium,WH-KAR,Karimnagar,Telangana,South,19-08-2023,24-08-2023,5,Standard,Delivered,,0
ORD007807,CUST03725,P-FUR-265,Wooden Bookshelf,Furniture,4,23541.97,16102.71,94167.88,0,0,0,0,0,No,,Debit card,Refunded,Returning,Budget,WH-PAT,Patna,Bihar,East,15-12-2023,,,Standard,Cancelled,,0
ORD007112,CUST06109,P-BEA-793,Perfume, BEAUTY & PERSONAL CARE,1,626.99,138.56,626.99,0,0,0,0,0,Yes,Size/Fit Issue,Debit Card,Refunded,Returning,Budget,WH-DEL,Delhi,Delhi,North,19-01-2025,23-01-2025,4,Standard,Returned,,0
ORD004114,CUST00476,P-TOY-581,Puzzle Set,Toys and Games,1,1609.97,0,1609.97,1609.97,1059.36,87.24,1146.6,463.37,No,,Wallet,Paid,New,Regular,WH-KAR,Karimnagar,Telangana,South,21-08-2025,26-08-2025,5,Standard,Delivered,5,1
ORD013624,CUST00083,P-GRO-496,Organic Honey,Grocery ,1,967.81,0,967.81,967.81,633.92,238.33,872.25,95.56,No,,Cash on Delivery,Paid,New,Regular,WH-COI,Coimbatore,Tamil Nadu,South,13-12-2023,16-12-2023,3,Express,Delivered,4,1
ORD013741,CUST06026,P-ELE-232,Laptop,Electronics,1,55674.18,9520.28,55674.18,46153.9,31066.19,115.35,31181.54,14972.36,No,,Wallet,Paid,Returning,Regular,WH-BHO,Bhopal,Madhya Pradesh,Central,23-09-2025,26-09-2025,3,Express,Delivered,4,1
